Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Student_Performance
S1155,Sara,Smith,student155@university.com,Male,21,Mathematics,90.76,94.71,91.65,86.84,91.99,100.0,90.91,92.26,A,23,Yes,Yes,Bachelor's,High,2,6.3,Excellent
S1156,Omar,Jones,student156@university.com,Female,24,Engineering,63.65,36.67,50.96,58.72,57.04,53.76,65.12,52.99,D,6,No,Yes,Master's,Low,7,5.0,Average
S1157,Sara,Brown,student157@university.com,Female,20,Mathematics,95.28,79.07,69.47,69.09,68.24,59.74,71.84,70.71,C,13,Yes,No,,High,4,7.7,Average
S1158,Ali,Williams,student158@university.com,Male,21,Engineering,90.26,90.86,89.38,94.77,84.12,90.52,94.99,91.19,A,26,No,Yes,Master's,Medium,8,7.7,Excellent
S1159,Maria,Smith,student159@university.com,Male,24,Business,63.03,51.06,61.65,71.79,50.14,69.42,70.01,62.35,C,12,No,Yes,Master's,High,7,5.2,Average
S1160,Omar,Smith,student160@university.com,Male,24,Mathematics,67.93,61.14,67.49,76.77,71.95,70.22,82.1,71.25,C,18,Yes,Yes,High School,High,8,8.2,Average
S1161,Ali,Williams,student161@university.com,Male,23,Engineering,73.35,59.89,62.57,70.43,57.58,62.36,70.85,64.35,C,11,Yes,Yes,Master's,High,4,7.1,Average
S1162,Liam,Williams,student162@university.com,Female,20,Mathematics,97.39,32.95,52.36,52.72,66.05,69.9,56.87,52.56,D,9,Yes,Yes,,Medium,2,5.2,Average
S1163,Maria,Smith,student163@university.com,Female,22,CS,89.35,77.19,75.76,82.0,86.59,88.49,72.13,78.61,B,23,No,Yes,PhD,Low,7,7.3,Good
S1164,Sara,Williams,student164@university.com,Male,22,Engineering,100.0,91.93,96.91,97.45,100.0,100.0,93.25,95.88,A,25,Yes,Yes,Master's,Low,9,5.2,Excellent
S1165,Ali,Johnson,student165@university.com,Male,18,CS,75.0,62.19,52.17,62.19,72.51,58.45,77.26,63.36,D,4,No,Yes,PhD,Medium,6,5.3,Average
S1166,Liam,Brown,student166@university.com,Male,21,Mathematics,85.86,80.21,74.66,67.4,81.75,87.31,76.45,77.01,B,25,Yes,Yes,High School,Medium,7,8.2,Good
S1167,Omar,Brown,student167@university.com,Female,18,Mathematics,100.0,87.47,94.24,86.71,97.41,100.0,92.02,92.21,A,29,No,Yes,,Low,6,8.6,Excellent
S1168,Omar,Brown,student168@university.com,Male,19,Business,90.6,86.29,94.22,89.57,96.15,100.0,94.81,92.83,A,30,Yes,Yes,Bachelor's,Medium,2,5.3,Excellent
S1169,Emma,Johnson,student169@university.com,Male,22,Engineering,87.9,74.81,77.0,77.99,80.05,91.32,85.12,80.07,B,19,No,Yes,Bachelor's,High,9,8.6,Good
S1170,Liam,Williams,student170@university.com,Female,21,CS,58.49,62.35,58.0,69.47,39.76,62.63,66.93,61.02,C,11,No,Yes,High School,High,5,5.2,Average
S1171,Ahmed,Jones,student171@university.com,Female,23,Business,94.63,88.98,84.62,100.0,97.87,92.67,91.25,91.26,B,23,No,Yes,,Low,3,4.6,Good
S1172,John,Williams,student172@university.com,Male,18,Mathematics,79.37,79.17,79.58,75.45,71.22,85.74,83.78,79.5,B,21,Yes,Yes,PhD,High,4,4.3,Good
S1173,Maria,Smith,student173@university.com,Male,23,Mathematics,92.42,86.84,90.6,93.27,94.1,94.83,94.27,91.76,A,24,No,Yes,High School,Low,4,5.2,Excellent
S1174,Liam,Davis,student174@university.com,Female,23,Business,67.15,60.35,54.82,59.03,58.59,52.61,61.07,57.96,D,8,No,No,Master's,Medium,9,5.9,Average
S1175,Emma,Brown,student175@university.com,Male,23,CS,86.53,67.52,82.33,91.69,92.4,99.37,88.75,84.77,B,21,No,Yes,PhD,Low,5,8.6,Good
S1176,John,Williams,student176@university.com,Male,18,Mathematics,71.81,58.1,58.32,62.18,53.84,54.63,61.35,58.64,C,12,Yes,Yes,Master's,Low,2,5.2,Average
S1177,John,Jones,student177@university.com,Female,19,Mathematics,89.01,74.66,70.78,77.52,72.44,81.81,74.91,74.66,B,10,No,Yes,Master's,High,6,5.8,Good
S1178,Ali,Smith,student178@university.com,Female,24,Engineering,50.0,36.4,36.77,48.01,41.84,66.93,48.5,44.25,F,4,No,Yes,PhD,Low,7,7.7,Poor
S1179,John,Johnson,student179@university.com,Female,24,Business,94.42,81.12,92.38,91.6,85.83,99.58,89.25,89.45,A,23,Yes,Yes,Master's,Low,8,5.5,Excellent
S1180,Ahmed,Johnson,student180@university.com,Male,18,Mathematics,86.15,26.94,69.59,78.07,89.0,86.88,82.89,68.66,C,19,No,Yes,Bachelor's,Low,5,7.4,Average
S1181,Omar,Jones,student181@university.com,Female,24,CS,81.78,41.94,75.69,90.61,94.23,94.76,84.97,76.8,B,30,Yes,Yes,PhD,Medium,8,6.2,Good
S1182,Emma,Smith,student182@university.com,Female,20,Engineering,50.0,52.47,41.19,44.38,49.51,36.33,27.96,41.62,D,9,Yes,Yes,High School,High,8,5.0,Poor
S1183,John,Brown,student183@university.com,Male,24,Business,81.63,37.26,44.07,42.57,37.0,59.04,61.26,46.71,D,4,Yes,No,Bachelor's,High,4,7.7,Poor
S1184,Ali,Williams,student184@university.com,Male,22,CS,77.32,79.77,76.89,70.9,86.86,74.99,81.3,78.26,B,15,Yes,Yes,High School,Low,7,4.1,Good
S1185,Ahmed,Smith,student185@university.com,Female,18,Mathematics,58.95,55.3,50.72,60.14,55.69,60.61,71.67,58.72,D,10,No,Yes,,Low,9,5.5,Average
S1186,Sara,Johnson,student186@university.com,Female,24,Business,71.94,71.74,59.42,60.89,54.26,63.16,74.44,64.97,C,7,Yes,Yes,High School,Medium,10,5.8,Average
S1187,Omar,Jones,student187@university.com,Male,18,Business,79.13,80.9,70.12,73.39,82.09,84.45,78.15,77.0,B,14,No,Yes,PhD,High,4,6.3,Good
S1188,Omar,Jones,student188@university.com,Male,19,CS,80.91,81.21,75.3,87.37,74.18,84.75,67.48,77.56,B,17,Yes,No,High School,High,9,7.4,Good
S1189,Emma,Williams,student189@university.com,Female,20,Business,83.81,85.45,82.63,87.32,86.66,96.46,91.06,87.37,B,18,No,Yes,,Low,4,6.3,Good
S1190,Omar,Jones,student190@university.com,Female,18,CS,83.72,89.29,86.82,94.29,76.26,92.5,89.37,88.46,A,23,No,Yes,Master's,Medium,1,7.0,Excellent
S1191,John,Jones,student191@university.com,Male,22,Mathematics,61.1,43.83,44.23,46.41,18.69,47.68,47.15,42.85,D,16,No,Yes,PhD,Medium,4,7.0,Poor
S1192,Ali,Smith,student192@university.com,Female,24,Engineering,50.0,19.16,33.43,62.25,37.13,42.87,44.54,38.44,F,3,No,Yes,Bachelor's,Low,2,5.9,Poor
S1193,Omar,Brown,student193@university.com,Male,22,CS,65.5,64.64,60.85,52.86,66.0,61.67,55.96,60.03,C,15,No,Yes,Bachelor's,Low,6,8.7,Average
S1194,Omar,Williams,student194@university.com,Female,24,Engineering,97.94,74.79,79.08,82.15,73.61,86.55,84.11,79.89,B,17,Yes,Yes,High School,Low,8,8.8,Good
S1195,Sara,Smith,student195@university.com,Male,18,Business,83.64,82.01,79.85,80.59,85.78,77.69,84.47,81.69,B,17,No,Yes,Bachelor's,Low,6,6.9,Good
S1196,Sara,Brown,student196@university.com,Male,23,CS,79.85,62.73,64.0,67.02,59.07,66.72,77.62,66.7,C,13,No,No,,Low,9,4.4,Average
S1197,Maria,Smith,student197@university.com,Female,24,Mathematics,50.0,35.44,38.64,36.11,49.55,48.76,59.73,43.94,F,4,No,Yes,Bachelor's,Medium,6,6.5,Poor
S1198,Ahmed,Davis,student198@university.com,Female,23,CS,52.71,23.61,35.78,41.08,49.97,35.34,51.4,38.64,F,5,Yes,Yes,High School,Medium,7,4.9,Poor
S1199,John,Smith,student199@university.com,Male,20,CS,82.06,52.82,56.77,65.68,36.07,63.5,51.96,54.96,C,13,Yes,Yes,Bachelor's,Low,5,6.4,Average
S1200,Omar,Jones,student200@university.com,Female,22,CS,67.63,65.73,60.34,77.17,52.41,78.98,72.46,67.44,C,14,Yes,Yes,Master's,Low,8,4.9,Average
S1201,Liam,Brown,student201@university.com,Female,23,Engineering,100.0,84.47,88.22,87.88,86.96,92.36,86.72,87.41,A,24,Yes,Yes,Master's,High,2,7.5,Excellent
S1202,Omar,Williams,student202@university.com,Female,22,Engineering,94.66,91.76,86.64,89.15,80.9,96.35,82.44,87.6,A,20,Yes,No,Bachelor's,Medium,2,4.4,Excellent
S1203,Ali,Williams,student203@university.com,Male,24,Business,61.52,59.87,46.74,54.11,41.06,52.64,36.54,48.45,D,5,Yes,Yes,PhD,Medium,8,8.8,Poor
S1204,Maria,Brown,student204@university.com,Female,24,Business,60.4,64.11,58.55,75.18,65.86,67.31,51.76,62.41,C,9,No,Yes,Bachelor's,Low,6,5.0,Average
S1205,Ahmed,Jones,student205@university.com,Female,20,Business,95.36,90.47,84.94,86.35,100.0,100.0,95.01,91.28,B,24,Yes,Yes,Master's,Medium,2,7.3,Good
S1206,Liam,Johnson,student206@university.com,Male,24,Business,94.22,85.24,85.05,92.39,91.29,88.79,93.67,88.91,A,19,No,No,Master's,Medium,6,8.6,Excellent
S1207,Maria,Smith,student207@university.com,Female,20,CS,74.86,55.12,59.1,61.69,75.1,69.45,54.32,60.37,C,3,No,Yes,,Medium,8,5.2,Average
S1208,Emma,Jones,student208@university.com,Female,23,Engineering,59.67,76.24,81.79,89.64,89.53,100.0,85.56,85.21,B,23,No,Yes,High School,High,6,8.7,Good
S1209,Ahmed,Davis,student209@university.com,Male,24,Engineering,100.0,95.19,88.26,84.4,75.84,92.74,94.76,89.57,A,23,No,Yes,,Medium,9,5.9,Excellent
S1210,Omar,Brown,student210@university.com,Male,18,Engineering,88.14,75.53,75.09,86.92,66.78,79.67,81.14,77.79,B,15,No,Yes,PhD,Low,6,8.8,Good
S1211,Omar,Smith,student211@university.com,Female,21,Engineering,70.59,62.28,56.69,45.09,54.73,68.63,57.14,57.16,C,11,No,Yes,High School,Medium,3,8.9,Average
S1212,Ahmed,Williams,student212@university.com,Female,19,Business,71.57,59.26,59.12,66.36,52.3,63.35,69.88,62.13,C,7,Yes,Yes,Bachelor's,Medium,9,4.9,Average
S1213,Omar,Johnson,student213@university.com,Male,21,CS,97.13,91.12,91.78,95.57,79.75,100.0,90.32,91.54,A,28,No,No,Bachelor's,High,10,8.2,Excellent
S1214,John,Davis,student214@university.com,Male,21,Engineering,61.43,51.03,55.83,59.32,57.69,58.73,78.88,60.48,C,7,Yes,No,PhD,Medium,5,5.0,Average
S1215,Ahmed,Williams,student215@university.com,Female,22,Mathematics,94.53,91.02,92.81,85.99,88.02,96.59,90.34,90.83,A,23,No,Yes,Master's,High,6,5.1,Excellent
S1216,Maria,Brown,student216@university.com,Female,20,CS,89.85,68.91,76.28,81.93,88.53,82.11,81.35,78.48,B,12,No,Yes,Bachelor's,High,4,4.4,Good
S1217,Ahmed,Smith,student217@university.com,Female,22,Mathematics,81.52,89.74,77.58,66.62,73.05,59.14,79.54,76.46,B,12,No,Yes,,High,3,4.8,Good
S1218,Liam,Brown,student218@university.com,Male,23,CS,58.83,63.87,55.12,63.01,69.6,66.12,49.26,59.43,C,9,No,Yes,Master's,Medium,10,7.2,Average
S1219,Omar,Smith,student219@university.com,Female,19,CS,51.82,64.48,63.51,64.55,69.75,49.39,66.15,63.6,C,13,Yes,Yes,Bachelor's,Low,5,6.2,Average
S1220,John,Jones,student220@university.com,Male,23,CS,75.84,61.24,59.5,68.36,53.09,75.24,73.33,64.88,C,9,Yes,Yes,Master's,Low,3,8.0,Average
S1221,John,Johnson,student221@university.com,Male,18,Mathematics,51.05,36.6,66.47,75.76,83.13,91.9,86.42,70.09,C,19,Yes,Yes,High School,Medium,2,5.7,Average
S1222,Emma,Jones,student222@university.com,Male,19,Engineering,93.58,83.53,89.02,94.86,92.25,85.65,86.19,88.22,A,24,Yes,Yes,Bachelor's,High,6,8.8,Excellent
S1223,Maria,Jones,student223@university.com,Female,22,Engineering,92.34,70.74,77.35,82.33,79.51,80.83,75.47,76.96,B,24,No,Yes,Bachelor's,Low,8,4.2,Good
S1224,Sara,Brown,student224@university.com,Female,24,Mathematics,77.87,41.69,62.83,76.33,80.95,79.85,79.16,67.41,C,10,No,Yes,Master's,Medium,3,4.3,Average
S1225,Sara,Johnson,student225@university.com,Female,24,Engineering,86.34,96.59,95.43,92.36,87.94,94.55,91.81,93.64,A,29,Yes,Yes,High School,Low,6,7.5,Excellent
S1226,Ahmed,Smith,student226@university.com,Male,22,Business,51.79,40.41,39.81,49.43,49.52,29.79,49.73,43.33,F,7,No,Yes,,Medium,9,8.4,Poor
S1227,Emma,Smith,student227@university.com,Female,23,Engineering,80.05,65.24,76.22,79.41,74.38,84.59,82.82,76.48,B,15,No,Yes,High School,High,1,8.0,Good
S1228,Ali,Davis,student228@university.com,Male,22,Business,50.5,38.89,28.08,36.03,48.42,36.31,15.93,31.86,F,1,Yes,No,,Low,3,6.4,Poor
S1229,Ahmed,Williams,student229@university.com,Male,22,Business,63.93,48.95,61.02,55.1,60.88,75.63,67.51,60.46,C,11,Yes,Yes,PhD,Medium,2,5.3,Average
S1230,Emma,Davis,student230@university.com,Male,21,Business,77.62,93.02,66.39,59.44,50.77,50.99,61.88,66.67,C,9,No,Yes,High School,Medium,8,4.1,Average
S1231,Maria,Davis,student231@university.com,Male,18,Mathematics,77.98,75.5,72.87,74.33,81.65,74.1,84.66,76.97,B,14,Yes,Yes,,Low,9,6.5,Good
S1232,Maria,Smith,student232@university.com,Male,24,Engineering,88.65,69.2,72.98,76.99,83.85,85.09,85.87,77.7,B,13,No,Yes,Master's,Medium,10,6.4,Good
S1233,Maria,Brown,student233@university.com,Male,21,Engineering,91.25,76.02,79.54,75.32,85.98,74.82,85.36,79.54,B,25,No,Yes,,Low,6,5.7,Good
S1234,Maria,Jones,student234@university.com,Female,22,Mathematics,85.6,87.95,89.88,95.56,100.0,91.91,84.32,90.45,A,27,No,Yes,PhD,Medium,3,6.9,Excellent
S1235,Maria,Jones,student235@university.com,Male,20,Mathematics,72.22,46.93,58.9,62.02,63.5,66.48,68.4,60.09,C,15,No,Yes,,Low,10,7.6,Average
S1236,Emma,Jones,student236@university.com,Female,21,Engineering,88.16,72.29,81.26,75.94,73.36,86.98,85.4,79.28,B,22,No,Yes,High School,High,8,7.5,Good
S1237,Emma,Johnson,student237@university.com,Male,22,Mathematics,86.72,84.11,95.75,100.0,97.62,98.68,100.0,95.39,A,23,No,Yes,,Low,10,5.3,Excellent
S1238,John,Smith,student238@university.com,Female,24,Mathematics,76.95,56.12,62.0,70.77,51.6,71.06,75.96,64.8,C,11,No,Yes,High School,Medium,7,6.9,Average
S1239,Liam,Brown,student239@university.com,Female,22,Business,92.91,85.06,83.89,87.77,96.25,98.9,91.8,89.02,B,18,Yes,Yes,PhD,High,2,4.7,Good
S1240,Sara,Johnson,student240@university.com,Female,18,Mathematics,50.0,29.29,38.25,64.11,27.2,41.89,55.07,42.96,F,5,Yes,No,,High,7,4.6,Poor
S1241,Omar,Williams,student241@university.com,Female,23,Business,52.93,49.38,44.99,45.12,68.68,23.31,55.59,48.21,D,7,Yes,Yes,,Low,1,7.9,Poor
S1242,Maria,Brown,student242@university.com,Male,19,CS,58.58,44.41,37.06,37.67,42.29,21.42,51.03,40.37,F,6,Yes,Yes,PhD,Low,8,7.5,Poor
S1243,Ali,Davis,student243@university.com,Male,21,Business,93.31,84.35,78.22,82.21,78.89,76.71,75.73,79.46,B,23,Yes,Yes,,Low,5,7.8,Good
S1244,Omar,Brown,student244@university.com,Male,21,Business,100.0,88.81,95.13,92.23,85.48,100.0,95.33,92.99,A,22,No,Yes,High School,High,9,4.8,Excellent
S1245,Emma,Brown,student245@university.com,Male,21,Mathematics,65.58,36.22,40.84,47.31,46.46,37.84,36.27,40.23,D,7,No,Yes,Bachelor's,High,3,8.6,Poor
S1246,Ali,Jones,student246@university.com,Female,22,Engineering,88.88,72.5,74.0,88.13,85.02,82.81,80.48,79.1,B,14,Yes,Yes,Bachelor's,Low,7,4.7,Good
S1247,Ali,Brown,student247@university.com,Female,18,CS,51.04,40.3,39.06,23.48,48.76,24.39,60.03,40.67,F,4,No,No,High School,Medium,8,8.4,Poor
S1248,Ali,Davis,student248@university.com,Female,22,CS,59.06,33.72,33.8,42.12,54.19,15.12,57.77,40.0,F,1,Yes,Yes,,High,1,5.8,Poor
S1249,John,Davis,student249@university.com,Male,22,CS,59.06,29.25,35.1,61.76,30.54,28.47,56.37,41.06,F,2,No,Yes,High School,Low,6,4.5,Poor
S1250,Emma,Smith,student250@university.com,Female,23,Engineering,87.53,79.3,79.92,73.85,84.6,88.37,83.19,80.85,B,25,No,Yes,PhD,Medium,2,5.4,Good
S1251,Ali,Brown,student251@university.com,Male,20,CS,82.47,78.0,80.93,72.91,80.7,94.52,73.91,79.07,B,19,No,Yes,High School,Low,8,4.9,Good
S1252,Maria,Jones,student252@university.com,Female,18,CS,50.0,39.46,38.0,35.18,51.22,63.2,46.96,43.5,F,0,Yes,No,Bachelor's,High,6,6.5,Poor
S1253,Ahmed,Brown,student253@university.com,Female,21,Engineering,77.35,79.55,72.76,86.62,80.85,81.99,76.46,78.67,B,21,No,Yes,Master's,High,3,8.7,Good
S1254,Ali,Williams,student254@university.com,Female,19,CS,88.29,94.57,92.57,84.27,97.95,97.87,99.0,94.08,A,20,Yes,Yes,PhD,Low,4,5.6,Excellent
S1255,John,Williams,student255@university.com,Female,21,Mathematics,77.82,77.11,79.03,83.02,88.78,86.24,78.54,80.84,B,22,No,Yes,,Medium,7,7.1,Good
S1256,Omar,Jones,student256@university.com,Female,22,Mathematics,53.36,30.35,36.07,61.28,37.16,55.91,51.79,43.94,F,3,Yes,Yes,High School,High,9,8.5,Poor
S1257,Emma,Smith,student257@university.com,Male,18,Business,70.79,59.27,53.51,68.43,60.62,60.25,63.67,60.32,D,1,Yes,Yes,PhD,Low,10,7.2,Average
S1258,Liam,Smith,student258@university.com,Female,24,Business,68.33,77.0,70.69,74.12,71.08,71.88,69.24,72.33,B,15,Yes,Yes,Bachelor's,Low,2,5.8,Good
S1259,John,Davis,student259@university.com,Male,18,Business,94.61,99.77,92.01,89.37,90.89,97.0,92.66,93.68,A,21,No,Yes,,Medium,9,9.0,Excellent
S1260,Ali,Davis,student260@university.com,Male,18,Mathematics,87.04,27.62,57.77,79.46,46.54,56.81,62.76,54.77,C,12,No,No,High School,Medium,6,4.9,Average
S1261,Emma,Johnson,student261@university.com,Male,20,Mathematics,68.27,32.72,42.07,66.65,51.91,42.13,55.27,47.52,D,3,No,Yes,High School,High,2,6.6,Poor
S1262,Ahmed,Jones,student262@university.com,Male,21,Mathematics,90.99,85.92,88.17,92.39,94.31,95.7,84.12,88.91,A,24,No,Yes,,Medium,8,8.0,Excellent
S1263,Ali,Brown,student263@university.com,Male,20,Business,100.0,77.55,78.22,91.84,69.68,85.03,88.93,82.1,B,16,Yes,Yes,Master's,Medium,4,4.0,Good
S1264,John,Jones,student264@university.com,Male,24,Business,50.0,44.91,38.98,50.7,41.95,39.01,49.36,44.3,F,7,No,Yes,Master's,High,8,7.5,Poor
S1265,Sara,Johnson,student265@university.com,Male,24,Business,89.92,63.01,62.3,63.22,76.37,59.6,61.78,63.61,C,6,Yes,Yes,PhD,Low,7,5.3,Average
S1266,Maria,Davis,student266@university.com,Male,23,Business,80.9,79.5,63.73,63.82,66.73,66.66,54.66,65.68,C,7,Yes,Yes,High School,High,7,4.8,Average
S1267,Liam,Jones,student267@university.com,Female,19,Business,72.53,61.38,63.51,68.41,63.35,50.79,73.51,64.53,C,15,No,Yes,PhD,High,7,5.4,Average
S1268,Omar,Jones,student268@university.com,Female,23,Business,84.31,80.67,85.71,86.61,80.8,90.08,83.13,84.27,A,27,Yes,Yes,,Medium,2,8.8,Excellent
S1269,John,Davis,student269@university.com,Male,22,Mathematics,86.02,83.33,74.46,83.44,70.34,74.27,81.76,78.61,B,15,No,Yes,PhD,Medium,8,8.5,Good
S1270,Emma,Johnson,student270@university.com,Male,20,Engineering,61.95,63.13,56.88,77.71,65.56,55.87,64.11,63.47,C,8,No,Yes,High School,Low,2,5.1,Average
S1271,Liam,Davis,student271@university.com,Male,20,Engineering,50.0,58.69,58.41,61.18,49.96,63.98,60.52,59.02,C,18,No,Yes,Master's,Medium,3,4.6,Average
S1272,Liam,Smith,student272@university.com,Female,23,Business,77.77,50.89,48.23,41.24,40.19,28.28,61.96,47.66,D,5,Yes,Yes,Master's,Low,10,5.8,Poor
S1273,Liam,Brown,student273@university.com,Female,22,Engineering,50.0,50.24,43.79,46.75,26.63,35.88,46.32,43.52,D,4,No,Yes,,Low,7,7.0,Poor
S1274,Ali,Davis,student274@university.com,Male,18,Engineering,76.01,77.45,78.13,79.51,78.31,75.64,75.7,77.48,B,21,Yes,Yes,Bachelor's,Low,7,8.3,Good
S1275,Maria,Johnson,student275@university.com,Male,22,Mathematics,82.47,65.37,72.51,86.92,86.32,80.19,64.38,73.77,B,17,No,Yes,PhD,High,7,8.8,Good
S1276,Ali,Williams,student276@university.com,Female,21,Business,54.02,53.92,55.58,60.88,72.24,70.32,57.6,59.59,C,8,No,Yes,,Medium,4,7.8,Average
S1277,Emma,Smith,student277@university.com,Female,23,Business,78.16,60.29,62.32,68.97,55.72,69.09,80.48,66.56,C,9,No,Yes,Master's,Medium,5,7.0,Average
S1278,Ali,Williams,student278@university.com,Male,22,Engineering,70.51,60.53,55.19,62.15,69.45,59.98,65.36,61.24,C,7,Yes,No,High School,Low,7,4.7,Average
S1279,Sara,Davis,student279@university.com,Male,18,Business,94.03,83.11,65.34,67.58,59.51,69.0,60.73,68.09,C,6,Yes,Yes,High School,Medium,8,4.4,Average
S1280,Maria,Smith,student280@university.com,Male,22,Business,60.09,57.12,39.55,27.52,44.35,44.75,37.04,41.76,F,8,Yes,Yes,Bachelor's,Low,3,7.0,Poor
S1281,Maria,Brown,student281@university.com,Male,20,Business,80.93,64.7,70.3,83.02,63.04,76.21,89.77,74.85,B,13,No,Yes,Bachelor's,Medium,6,6.7,Good
S1282,Emma,Davis,student282@university.com,Female,19,Business,98.0,76.81,83.07,92.41,67.01,75.69,88.98,82.06,B,17,No,Yes,Master's,High,9,8.2,Good
S1283,Omar,Brown,student283@university.com,Female,20,Engineering,53.13,99.75,92.13,100.0,97.97,98.39,87.94,95.21,A,24,Yes,Yes,Bachelor's,Medium,10,5.6,Excellent
S1284,Sara,Jones,student284@university.com,Male,24,CS,87.19,79.99,78.83,88.71,83.28,75.54,88.26,82.55,B,20,No,Yes,Bachelor's,Low,5,4.2,Good
S1285,John,Williams,student285@university.com,Male,19,Engineering,96.73,97.33,92.63,86.44,89.82,92.34,84.16,90.64,A,30,No,Yes,High School,High,4,6.1,Excellent
S1286,Ali,Smith,student286@university.com,Male,24,Mathematics,95.62,75.92,75.78,79.81,81.84,82.74,79.32,78.42,B,18,No,Yes,PhD,Medium,9,8.8,Good
S1287,Ahmed,Brown,student287@university.com,Female,22,CS,99.9,81.91,80.68,66.86,85.17,87.75,80.31,79.94,B,22,No,Yes,High School,High,4,8.0,Good
S1288,Ali,Johnson,student288@university.com,Male,21,CS,53.41,29.91,63.13,85.42,76.22,89.87,81.92,67.57,C,12,Yes,No,High School,Low,3,4.2,Average
S1289,Liam,Brown,student289@university.com,Male,22,CS,61.61,53.83,70.17,75.01,74.17,77.11,73.6,69.41,B,23,Yes,Yes,Master's,Low,7,8.4,Good
S1290,Ali,Johnson,student290@university.com,Male,18,Engineering,90.41,99.6,98.2,85.89,90.36,88.53,88.52,92.95,A,28,Yes,Yes,Master's,Medium,5,6.4,Excellent
S1291,John,Davis,student291@university.com,Female,22,Mathematics,100.0,88.02,95.58,97.34,93.02,100.0,84.6,92.32,A,28,Yes,Yes,PhD,Low,1,5.8,Excellent
S1292,Ali,Smith,student292@university.com,Male,19,Engineering,62.81,54.21,61.65,73.06,62.69,63.18,58.41,61.48,C,18,No,No,,Medium,8,5.7,Average
S1293,Sara,Brown,student293@university.com,Female,20,Mathematics,75.55,78.0,77.48,84.69,73.25,77.32,86.49,80.03,B,16,Yes,Yes,Bachelor's,Low,1,7.0,Good
S1294,Sara,Brown,student294@university.com,Male,21,Engineering,98.67,90.17,89.72,92.56,89.1,96.98,95.46,92.05,A,22,Yes,Yes,Bachelor's,Low,9,6.7,Excellent
S1295,Maria,Smith,student295@university.com,Male,24,Engineering,71.15,76.3,73.47,87.17,83.37,73.76,82.11,78.84,B,18,No,Yes,High School,Low,1,7.3,Good
S1296,Emma,Brown,student296@university.com,Male,22,Engineering,63.67,77.18,63.88,57.42,53.33,71.11,52.66,62.99,C,12,Yes,No,High School,Medium,4,6.9,Average
S1297,Omar,Johnson,student297@university.com,Female,22,CS,77.91,28.78,77.22,90.82,93.72,97.11,93.33,76.43,B,26,No,Yes,PhD,Medium,10,4.7,Good
S1298,Ahmed,Brown,student298@university.com,Male,20,Engineering,69.65,61.01,55.43,68.66,56.02,63.54,57.08,59.73,C,6,No,Yes,Bachelor's,Medium,4,5.3,Average
S1299,Liam,Williams,student299@university.com,Male,21,Mathematics,97.04,84.43,90.96,93.29,91.06,98.91,89.84,90.58,A,26,Yes,Yes,High School,Medium,9,8.2,Excellent
S1300,Ali,Davis,student300@university.com,Female,23,Mathematics,84.57,92.22,92.86,87.87,90.75,96.82,92.04,92.0,A,25,Yes,Yes,High School,Low,1,7.3,Excellent
S1301,Ali,Jones,student301@university.com,Female,24,Mathematics,93.35,91.28,80.01,77.84,73.63,84.24,81.87,82.1,B,12,Yes,Yes,Master's,High,10,6.2,Good
